Origin,Target,Last-Amount,Coefficient,New-Amount,Iteration
USA_20T21,CHN_27,-0.45112566886737804,0.00039177389276929663,-0.0001767392594203254,2
USA_20T21,CHN_26,-0.45112566886737804,0.0004980835853364036,-0.0002246982905867468,2
USA_20T21,CHN_25,-0.45112566886737804,0.0003887388882593354,-0.0001753700909807536,2
USA_20T21,CHN_23,-0.45112566886737804,0.000350528567749847,-0.00015813243458327376,2
USA_20T21,CHN_22,-0.45112566886737804,0.0006235353920623247,-0.00028129282080659906,2
USA_20T21,CHN_20T21,-0.45112566886737804,0.003218995522796827,-0.0014521715083028138,2
USA_20T21,CHN_13T15,-0.45112566886737804,0.000581752027245528,-0.000262443272406092,2
USA_20T21,USA_90T96,-0.45112566886737804,0.0005916513862778215,-0.0002669091273708937,2
USA_20T21,USA_85,-0.45112566886737804,0.00539319329888554,-0.0024330079342908,2
USA_20T21,USA_84,-0.45112566886737804,0.007282252525854801,-0.0032852110415874003,2
USA_20T21,USA_69T82,-0.45112566886737804,0.05745444863980101,-0.02591917657203665,2
USA_20T21,USA_68,-0.45112566886737804,0.0043803214885188005,-0.0019760754613621927,2
USA_20T21,USA_64T66,-0.45112566886737804,0.01596372465807626,-0.007201645963989308,2
USA_20T21,USA_62T63,-0.45112566886737804,0.0028135622079135526,-0.0012692701329449785,2
USA_20T21,USA_61,-0.45112566886737804,0.0022891404212704515,-0.001032690003676984,2
USA_20T21,USA_58T60,-0.45112566886737804,0.002785752835559476,-0.0012567246112409635,2
USA_20T21,USA_55T56,-0.45112566886737804,0.0013812157769701667,-0.0006231018912358417,2
USA_20T21,USA_49T53,-0.45112566886737804,0.023161217042183165,-0.010448619529937395,2
USA_20T21,USA_45T47,-0.45112566886737804,0.08002121637892057,-0.03609962476252173,2
USA_20T21,USA_35T39,-0.45112566886737804,0.012792472502334395,-0.005771012714083146,2
USA_20T21,USA_31T33,-0.45112566886737804,0.000917288513046333,-0.0004138123939923896,2
USA_20T21,USA_30,-0.45112566886737804,0.00033264070010645446,-0.00015006275832803718,2
USA_20T21,USA_29,-0.45112566886737804,0.0005270152325621446,-0.00023775009929289428,2
USA_20T21,USA_28,-0.45112566886737804,0.004387122504842347,-0.001979143574400131,2
USA_20T21,USA_27,-0.45112566886737804,0.0009821210362904679,-0.0004430600094052598,2
USA_20T21,USA_25,-0.45112566886737804,0.006039577816277476,-0.0027246085820447547,2
USA_20T21,USA_24,-0.45112566886737804,0.0014441624369628697,-0.0006514987453280172,2
USA_20T21,USA_23,-0.45112566886737804,0.003445840458140555,-0.0015545070814889303,2
USA_20T21,USA_22,-0.45112566886737804,0.008528886953934486,-0.0038475998317879494,2
USA_20T21,USA_20T21,-0.45112566886737804,0.11045956903284615,-0.049831146962745036,2
USA_20T21,USA_19,-0.45112566886737804,0.029226060558045136,-0.013184626117606608,2
USA_20T21,USA_17T18,-0.45112566886737804,0.007702306478325539,-0.003474708161856148,2
USA_20T21,USA_16,-0.45112566886737804,0.0013218362092421478,-0.0005963142440274834,2
USA_20T21,USA_13T15,-0.45112566886737804,0.0015664066351634808,-0.0007066462410064242,2
USA_20T21,USA_10T12,-0.45112566886737804,0.01115543103178983,-0.005032501285720092,2
USA_20T21,USA_09,-0.45112566886737804,0.005534047774468485,-0.00249655100380112,2
USA_20T21,USA_07T08,-0.45112566886737804,0.008265334226001429,-0.003728704431117327,2
USA_20T21,USA_05T06,-0.45112566886737804,0.02113038236535445,-0.009532457877993977,2
USA_20T21,USA_01T03,-0.45112566886737804,0.005993710308488821,-0.0027039165719143178,2
USA_20T21,MEX_45T47,-0.45112566886737804,0.0005637189129792863,-0.0002543080716709718,2
USA_20T21,MEX_20T21,-0.45112566886737804,0.0009131530964036492,-0.00041194680139341355,2
USA_20T21,MEX_05T06,-0.45112566886737804,0.0008403446735629144,-0.00037910105294020817,2
USA_20T21,KOR_20T21,-0.45112566886737804,0.0007342230471045559,-0.0003312268632228872,2
USA_20T21,KOR_19,-0.45112566886737804,0.0003030948328461423,-0.0001367338591979621,2
USA_20T21,JPN_69T82,-0.45112566886737804,0.00026094709116924954,-0.00011771993104272438,2
USA_20T21,JPN_45T47,-0.45112566886737804,0.0003918652915071355,-0.0001767804917370666,2
USA_20T21,JPN_20T21,-0.45112566886737804,0.0013753748205505704,-0.0006204668858642261,2
USA_20T21,CAN_69T82,-0.45112566886737804,0.0002772068802679433,-0.00012505513927551509,2
USA_20T21,CAN_45T47,-0.45112566886737804,0.001220663711764962,-0.0005506727334321049,2
USA_20T21,CAN_24,-0.45112566886737804,0.00033313255888840597,-0.00015028464845003335,2
USA_20T21,CAN_22,-0.45112566886737804,0.0003728986951815973,-0.00016822417328357062,2
USA_20T21,CAN_20T21,-0.45112566886737804,0.002155420100929712,-0.0009723653347221078,2
USA_20T21,CAN_19,-0.45112566886737804,0.0007170885790920155,-0.0003234970648800432,2
USA_20T21,CAN_07T08,-0.45112566886737804,0.00047026213215542315,-0.0002121473189116146,2
USA_20T21,CAN_05T06,-0.45112566886737804,0.006609844480646654,-0.0029818705124410685,2
USA_22,ROW_45T47,-0.1302248502369209,0.001250727020016712,-0.00016287573886894667,2
USA_22,ROW_20T21,-0.1302248502369209,0.003687019952868491,-0.0004801416211828384,2
USA_22,Asia_69T82,-0.1302248502369209,0.0008631082849400815,-0.00011239814714456777,2
USA_22,Asia_45T47,-0.1302248502369209,0.002164055167670806,-0.00028181376011436545,2
USA_22,Asia_28,-0.1302248502369209,0.0025720050816993,-0.00033493897657289087,2
USA_22,Asia_25,-0.1302248502369209,0.001072616004452007,-0.0001396812585414871,2
USA_22,Asia_22,-0.1302248502369209,0.0015591575350268668,-0.00020304105649464048,2
USA_22,Asia_20T21,-0.1302248502369209,0.009087680368343943,-0.0011834418149685962,2
USA_22,THA_22,-0.1302248502369209,0.000793930595135513,-0.00010338949285003167,2
USA_22,SGP_20T21,-0.1302248502369209,0.0011091736438280093,-0.00014444197165424237,2
USA_22,IND_20T21,-0.1302248502369209,0.0009519229057816431,-0.00012396401784250903,2
USA_22,CHN_45T47,-0.1302248502369209,0.0012867133927968084,-0.00016756205887480475,2
USA_22,CHN_28,-0.1302248502369209,0.0026501930846450816,-0.0003451209975468292,2
USA_22,CHN_27,-0.1302248502369209,0.0015467469637105184,-0.0002014248917036144,2
USA_22,CHN_26,-0.1302248502369209,0.0038212553201869255,-0.0004976224017883796,2
USA_22,CHN_25,-0.1302248502369209,0.002044022181509962,-0.00026618248246807917,2
USA_22,CHN_23,-0.1302248502369209,0.0008318827463671402,-0.00010833180606033929,2
USA_22,CHN_22,-0.1302248502369209,0.0042700949971182295,-0.0005560724814971466,2
USA_22,CHN_20T21,-0.1302248502369209,0.004037565717246676,-0.0005257913908501746,2
USA_22,CHN_13T15,-0.1302248502369209,0.0024918930120208784,-0.00032450639429684866,2
USA_22,USA_90T96,-0.1302248502369209,0.0008963294128101366,-0.00011672436354614729,2
USA_22,USA_85,-0.1302248502369209,0.0018057378433910351,-0.00023515194022273808,2
USA_22,USA_84,-0.1302248502369209,0.004304324889489448,-0.0005605300641048145,2
USA_22,USA_69T82,-0.1302248502369209,0.0580097632255339,-0.007554312728324394,2
USA_22,USA_68,-0.1302248502369209,0.002522414202803602,-0.0003284810117955813,2
USA_22,USA_64T66,-0.1302248502369209,0.014385673681522495,-0.0018733722007334814,2
USA_22,USA_62T63,-0.1302248502369209,0.003075385032756555,-0.0004004915553115905,2
USA_22,USA_61,-0.1302248502369209,0.0034262990124667393,-0.0004461892757653911,2
USA_22,USA_55T56,-0.1302248502369209,0.005064214712192313,-0.0006594866024628555,2
USA_22,USA_49T53,-0.1302248502369209,0.01965970028792858,-0.00256018152569825,2
USA_22,USA_45T47,-0.1302248502369209,0.11722550633334564,-0.015265674006207158,2
USA_22,USA_35T39,-0.1302248502369209,0.013732842022301623,-0.0017883572956815229,2
USA_22,USA_31T33,-0.1302248502369209,0.0020796509150588284,-0.00027082222895861145,2
USA_22,USA_30,-0.1302248502369209,0.0012033426874569803,-0.00015670512125777917,2
USA_22,USA_29,-0.1302248502369209,0.0022375844616524857,-0.00029138910141115624,2
USA_22,USA_28,-0.1302248502369209,0.012065600746369524,-0.0015712410502144523,2
USA_22,USA_27,-0.1302248502369209,0.0033295304365209186,-0.0004335876024552065,2
USA_22,USA_25,-0.1302248502369209,0.02877323946292968,-0.00374699079989108,2
USA_22,USA_24,-0.1302248502369209,0.004036839166961398,-0.0005256967759480846,2
USA_22,USA_23,-0.1302248502369209,0.007760942663598578,-0.0010106675960644548,2
USA_22,USA_22,-0.1302248502369209,0.0579940372230464,-0.007552264812005633,2
USA_22,USA_20T21,-0.1302248502369209,0.13011239450745302,-0.01694386708870024,2
USA_22,USA_19,-0.1302248502369209,0.005065367567353692,-0.0006596367328535909,2
USA_22,USA_17T18,-0.1302248502369209,0.02181661742790183,-0.0028410657372247143,2
USA_22,USA_16,-0.1302248502369209,0.004570118268349722,-0.0005951429670608589,2
USA_22,USA_13T15,-0.1302248502369209,0.004519310197969798,-0.0005885264937048063,2
USA_22,USA_10T12,-0.1302248502369209,0.006617533165057061,-0.000861767265357413,2
USA_22,USA_01T03,-0.1302248502369209,0.0009500923238311635,-0.00012372563058216142,2
USA_22,MEX_45T47,-0.1302248502369209,0.0012041994031381875,-0.00015681668692906002,2
USA_22,MEX_28,-0.1302248502369209,0.000879556588483298,-0.00011454012501013455,2
USA_22,MEX_26,-0.1302248502369209,0.0014107613904696136,-0.00018371619079393572,2
USA_22,MEX_22,-0.1302248502369209,0.0011685474471059922,-0.0001521739162941141,2
USA_22,MEX_20T21,-0.1302248502369209,0.0011547245786462184,-0.0001503738353190954,2
USA_22,KOR_20T21,-0.1302248502369209,0.0008944105568494822,-0.00011647448081604485,2
USA_22,JPN_28,-0.1302248502369209,0.0010968256519956322,-0.00014283395626714433,2
USA_22,JPN_20T21,-0.1302248502369209,0.001705851517013998,-0.00022214425832957222,2
USA_22,CAN_45T47,-0.1302248502369209,0.0013434838145577315,-0.0001749549785465078,2
USA_22,CAN_22,-0.1302248502369209,0.0025725221612019756,-0.0003350063131736874,2
USA_22,CAN_20T21,-0.1302248502369209,0.0026683285358037813,-0.0003474826839579499,2
USA_23,Asia_23,-0.02995341528886159,0.0038625646181270064,-0.0001156970020868213,2
USA_23,CHN_23,-0.02995341528886159,0.01083659305208123,-0.0003245929720053812,2
USA_23,USA_84,-0.02995341528886159,0.005895359410355739,-0.00017658614869548367,2
USA_23,USA_69T82,-0.02995341528886159,0.06538894888502743,-0.0019586223412553696,2
USA_23,USA_64T66,-0.02995341528886159,0.017514526527470372,-0.0005246198866651029,2
USA_23,USA_61,-0.02995341528886159,0.003909700850018011,-0.00011710889321580466,2
USA_23,USA_55T56,-0.02995341528886159,0.004566689318897917,-0.0001367879416641578,2
USA_23,USA_49T53,-0.02995341528886159,0.05124911940100801,-0.0015350861566068464,2
USA_23,USA_45T47,-0.02995341528886159,0.07318207465065153,-0.002192053073711436,2
USA_23,USA_35T39,-0.02995341528886159,0.02394926160740153,-0.0007173621787880869,2
USA_23,USA_28,-0.02995341528886159,0.004950929474813143,-0.0001482972466249435,2
USA_23,USA_25,-0.02995341528886159,0.019604964852330188,-0.0005872356539453812,2
USA_23,USA_24,-0.02995341528886159,0.006633730125037034,-0.000198702873349466,2
USA_23,USA_23,-0.02995341528886159,0.09760999781400072,-0.0029237528008676356,2
USA_23,USA_22,-0.02995341528886159,0.006954276715067238,-0.00020830433848006917,2
USA_23,USA_20T21,-0.02995341528886159,0.021983315379013456,-0.0006584753749736078,2
USA_23,USA_19,-0.02995341528886159,0.00547926841639421,-0.00016412280235539875,2
USA_23,USA_17T18,-0.02995341528886159,0.009468820351719849,-0.0002836235082906891,2
USA_23,USA_07T08,-0.02995341528886159,0.04806663837798995,-0.0014397599808754654,2
USA_23,USA_05T06,-0.02995341528886159,0.006250331353573391,-0.00018721877072657616,2
USA_24,ROW_69T82,-0.5288426514120725,0.00019291714486826574,-0.00010202281439498055,2
USA_24,ROW_49T53,-0.5288426514120725,0.000445528286751608,-0.00023561436044479853,2
USA_24,ROW_45T47,-0.5288426514120725,0.0009291684896647601,-0.0004913839276828627,2
USA_24,ROW_28,-0.5288426514120725,0.0004193280335391453,-0.0002217585490682521,2
USA_24,ROW_25,-0.5288426514120725,0.00037015804483102864,-0.00019575536186995,2
USA_24,ROW_24,-0.5288426514120725,0.004464962017076133,-0.0023612623515647376,2
USA_24,ROW_20T21,-0.5288426514120725,0.00048378578614995387,-0.00025584655786301555,2
USA_24,ROW_19,-0.5288426514120725,0.00037656510808889334,-0.00019914369019100403,2
USA_24,ROW_07T08,-0.5288426514120725,0.0031105715087797955,-0.001645002884109958,2
USA_24,ROW_05T06,-0.5288426514120725,0.0011044143852177984,-0.0005840614317362146,2
USA_24,Africa_45T47,-0.5288426514120725,0.0002695404497580669,-0.00014254448611285863,2
USA_24,Africa_25,-0.5288426514120725,0.00026115066936236857,-0.0001381076124036325,2
USA_24,Africa_24,-0.5288426514120725,0.001563442147609458,-0.0008268148906711706,2
USA_24,Africa_07T08,-0.5288426514120725,0.00036017715864379194,-0.00019047704355524962,2
USA_24,Asia_69T82,-0.5288426514120725,0.000444061462286932,-0.00023483864110574316,2
USA_24,Asia_49T53,-0.5288426514120725,0.0007546799282168418,-0.0003991069342056672,2
USA_24,Asia_45T47,-0.5288426514120725,0.0012365177709058805,-0.0006539233364840115,2
USA_24,Asia_28,-0.5288426514120725,0.0019468158624358928,-0.0010295592625016781,2
USA_24,Asia_27,-0.5288426514120725,0.00029266584930733936,-0.00015477418372545943,2
USA_24,Asia_25,-0.5288426514120725,0.001350840860654214,-0.0007143822623841405,2
USA_24,Asia_24,-0.5288426514120725,0.008024877966316908,-0.004243897740965354,2
USA_24,Asia_23,-0.5288426514120725,0.0002321972767245895,-0.00012279582347369462,2
USA_24,Asia_20T21,-0.5288426514120725,0.0012413409421159994,-0.0006564740351349852,2
USA_24,Asia_19,-0.5288426514120725,0.0004253833265290332,-0.00022496084626810132,2
USA_24,Asia_07T08,-0.5288426514120725,0.00021607710716731426,-0.00011427079026381302,2
USA_24,LAM_24,-0.5288426514120725,0.000512060586035824,-0.0002707994780028048,2
USA_24,LAM_07T08,-0.5288426514120725,0.0005712673523619025,-0.00030211054128822325,2
USA_24,EU_49T53,-0.5288426514120725,0.00032238415530932524,-0.00017049049146702493,2
USA_24,EU_45T47,-0.5288426514120725,0.00037500785261861987,-0.00019832014707917866,2
USA_24,EU_24,-0.5288426514120725,0.004588956152715537,-0.002426835739015828,2
USA_24,EU_07T08,-0.5288426514120725,0.0033879546150584494,-0.001791694901491278,2
USA_24,EU_05T06,-0.5288426514120725,0.0007565465060108598,-0.0004000940601553226,2
USA_24,TWN_25,-0.5288426514120725,0.00047350351992715765,-0.0002504088569312272,2
USA_24,TWN_24,-0.5288426514120725,0.0007689098501898927,-0.0004066323238712823,2
USA_24,RUS_45T47,-0.5288426514120725,0.000329956861714448,-0.00017449526160067525,2
USA_24,RUS_24,-0.5288426514120725,0.002164190651277056,-0.0011445163221825783,2
USA_24,RUS_19,-0.5288426514120725,0.0003810592522246531,-0.00020152038529158724,2
USA_24,MYS_24,-0.5288426514120725,0.00022411318871682644,-0.00011852061293742068,2
USA_24,IND_24,-0.5288426514120725,0.0010418776964203197,-0.0005509893634220242,2
USA_24,IND_19,-0.5288426514120725,0.00019358983183776868,-0.00010237855995550284,2
USA_24,CHN_49T53,-0.5288426514120725,0.00020230574346595537,-0.0001069879057704264,2
USA_24,CHN_45T47,-0.5288426514120725,0.0005980225702475651,-0.00031625984165398473,2
USA_24,CHN_28,-0.5288426514120725,0.0019177889623326816,-0.0010142085996888226,2
USA_24,CHN_27,-0.5288426514120725,0.0014763616373162773,-0.0007807630027214087,2
USA_24,CHN_26,-0.5288426514120725,0.0003018028355760201,-0.00015960621176970425,2
USA_24,CHN_25,-0.5288426514120725,0.0022753044980923388,-0.0012032780635409673,2
USA_24,CHN_24,-0.5288426514120725,0.004160520093235462,-0.002200260477359845,2
USA_24,CHN_23,-0.5288426514120725,0.000609951430706796,-0.00032256833184756903,2
USA_24,CHN_22,-0.5288426514120725,0.00033515257505425006,-0.00017724297641927324,2
USA_24,CHN_20T21,-0.5288426514120725,0.000544328381018415,-0.0002878640642566195,2
USA_24,USA_90T96,-0.5288426514120725,0.0021352839565589887,-0.0011292292291043163,2
USA_24,USA_86T88,-0.5288426514120725,0.0010044551595077647,-0.0005311987297786225,2
USA_24,USA_85,-0.5288426514120725,0.0027345525779022667,-0.0014461480357235528,2
USA_24,USA_84,-0.5288426514120725,0.0014592824630207885,-0.0007717308069030535,2
USA_24,USA_69T82,-0.5288426514120725,0.03519843115223842,-0.018614431656095057,2
USA_24,USA_68,-0.5288426514120725,0.002819849354911332,-0.001491256609433931,2
USA_24,USA_64T66,-0.5288426514120725,0.02993710360828024,-0.015832017247800846,2
USA_24,USA_62T63,-0.5288426514120725,0.002272791600642321,-0.0012019491361907734,2
USA_24,USA_61,-0.5288426514120725,0.0017389371716035294,-0.0009196241444698207,2
USA_24,USA_58T60,-0.5288426514120725,0.0008269434513809403,-0.0004373229673961468,2
USA_24,USA_55T56,-0.5288426514120725,0.0014337193342218537,-0.0007582119340906365,2
USA_24,USA_49T53,-0.5288426514120725,0.05609576647226472,-0.029665833874184918,2
USA_24,USA_45T47,-0.5288426514120725,0.06464167677266704,-0.03418527573617942,2
USA_24,USA_41T43,-0.5288426514120725,0.0003006266062480926,-0.00015898417153325443,2
USA_24,USA_35T39,-0.5288426514120725,0.04546863668000569,-0.024045754377946423,2
USA_24,USA_31T33,-0.5288426514120725,0.0046780155502939,-0.0024739341469643314,2
USA_24,USA_30,-0.5288426514120725,0.0009484089150969484,-0.0005015590852827174,2
USA_24,USA_29,-0.5288426514120725,0.0026235746194889884,-0.001387458157947976,2
USA_24,USA_28,-0.5288426514120725,0.018290626453946277,-0.009672863389892743,2
USA_24,USA_27,-0.5288426514120725,0.005362484521067668,-0.0028359105322776235,2
USA_24,USA_25,-0.5288426514120725,0.041055805703559,-0.02171206114412903,2
USA_24,USA_24,-0.5288426514120725,0.12983140370625926,-0.06866038377256933,2
USA_24,USA_23,-0.5288426514120725,0.006035916439421057,-0.0031920500535251484,2
USA_24,USA_22,-0.5288426514120725,0.007509779983700063,-0.003971491958101252,2
USA_24,USA_20T21,-0.5288426514120725,0.022615200479400757,-0.01195988258374187,2
USA_24,USA_19,-0.5288426514120725,0.0223889724128851,-0.011840243533221904,2
USA_24,USA_17T18,-0.5288426514120725,0.0035108412935187885,-0.0018566826183514665,2
USA_24,USA_16,-0.5288426514120725,0.000569837517174871,-0.00030135438345683116,2
USA_24,USA_13T15,-0.5288426514120725,0.0002083816228295259,-0.00011020108992271695,2
USA_24,USA_10T12,-0.5288426514120725,0.0010286275379058638,-0.0005439821144616092,2
USA_24,USA_09,-0.5288426514120725,0.0047172741926656304,-0.002494695791487036,2
USA_24,USA_07T08,-0.5288426514120725,0.06873992979668953,-0.036352606731561016,2
USA_24,USA_05T06,-0.5288426514120725,0.038681468988343466,-0.020456410620309416,2
USA_24,USA_01T03,-0.5288426514120725,0.0006004765412867712,-0.00031755760620484695,2
USA_24,MEX_49T53,-0.5288426514120725,0.0005067615843247769,-0.0002679971398880976,2
USA_24,MEX_45T47,-0.5288426514120725,0.001551949726086059,-0.0008207372080015912,2
USA_24,MEX_29,-0.5288426514120725,0.00029909992162820083,-0.00015817679559100082,2
USA_24,MEX_28,-0.5288426514120725,0.000668638730230142,-0.00035360467893170983,2
USA_24,MEX_27,-0.5288426514120725,0.0005283289286032133,-0.0002794028714202229,2
USA_24,MEX_26,-0.5288426514120725,0.000254574422069451,-0.0001346298123489045,2
USA_24,MEX_25,-0.5288426514120725,0.0005735253414077871,-0.00030330466220210826,2
USA_24,MEX_24,-0.5288426514120725,0.00681684207727005,-0.0036050368384008733,2
USA_24,MEX_05T06,-0.5288426514120725,0.00019859012879397257,-0.00010502293025566942,2
USA_24,KOR_28,-0.5288426514120725,0.0002814771421361129,-0.00014885711815915476,2
USA_24,KOR_25,-0.5288426514120725,0.00029081144251112565,-0.00015379349431855318,2
USA_24,KOR_24,-0.5288426514120725,0.0023820791722421464,-0.0012597450653220117,2
USA_24,JPN_49T53,-0.5288426514120725,0.00020722140931363114,-0.00010958751953076703,2
USA_24,JPN_45T47,-0.5288426514120725,0.00039274018272279445,-0.00020769775954718447,2
USA_24,JPN_28,-0.5288426514120725,0.0008294368570497194,-0.0004386415866610698,2
USA_24,JPN_27,-0.5288426514120725,0.00020492925282322795,-0.00010837532941493082,2
USA_24,JPN_24,-0.5288426514120725,0.0015553259228914273,-0.0008225226848718311,2
USA_24,JPN_20T21,-0.5288426514120725,0.00023005463015211838,-0.00012166270057927001,2
USA_24,CAN_49T53,-0.5288426514120725,0.00023193210308112799,-0.00012265558834100184,2
USA_24,CAN_45T47,-0.5288426514120725,0.001258107476302795,-0.0006653408935293213,2
USA_24,CAN_28,-0.5288426514120725,0.00047377629653736647,-0.0002505531128370132,2
USA_24,CAN_25,-0.5288426514120725,0.0009321630526303026,-0.0004929675803013806,2
USA_24,CAN_24,-0.5288426514120725,0.017584567010162394,-0.009299469041587542,2
USA_24,CAN_22,-0.5288426514120725,0.000193399992925438,-0.0001022781650417647,2
USA_24,CAN_20T21,-0.5288426514120725,0.00044107493302169556,-0.0002332592370505958,2
USA_24,CAN_19,-0.5288426514120725,0.0005026809254924487,-0.000265839113451701,2
USA_24,CAN_07T08,-0.5288426514120725,0.002333087989238665,-0.0012338364382066366,2
USA_24,CAN_05T06,-0.5288426514120725,0.00170962462837881,-0.000904122421391229,2
USA_25,ROW_69T82,-0.6084561870445682,0.00033024315449505664,-0.0002009384905816324,2
USA_25,ROW_49T53,-0.6084561870445682,0.00024279991008276415,-0.00014773310750372268,2
USA_25,ROW_45T47,-0.6084561870445682,0.0007130887969456561,-0.0004338832904137522,2
USA_25,ROW_28,-0.6084561870445682,0.00043178145998801383,-0.00026272010078084366,2
USA_25,ROW_27,-0.6084561870445682,0.00018108390299818874,-0.00011018162115342636,2
USA_25,ROW_26,-0.6084561870445682,0.0002612120259528399,-0.00015893607332145176,2
USA_25,ROW_25,-0.6084561870445682,0.0009413743632851046,-0.0005727850556659629,2
USA_25,ROW_24,-0.6084561870445682,0.003161137950009098,-0.0019234139437844184,2
USA_25,ROW_20T21,-0.6084561870445682,0.0002910700978530958,-0.000177103401902384,2
USA_25,Africa_45T47,-0.6084561870445682,0.00024405742464773676,-0.00014849825002107893,2
USA_25,Africa_25,-0.6084561870445682,0.0007189605108417211,-0.0004374559710623685,2
USA_25,Africa_24,-0.6084561870445682,0.0016827288583583688,-0.0010238667849865922,2
USA_25,Asia_69T82,-0.6084561870445682,0.0009286694321416852,-0.0005650546617057741,2
USA_25,Asia_49T53,-0.6084561870445682,0.0004483955386241224,-0.0002728290397190289,2
USA_25,Asia_45T47,-0.6084561870445682,0.0013591722220724844,-0.0008269967477791169,2
USA_25,Asia_29,-0.6084561870445682,0.00027086962582240624,-0.0001648122997140902,2
USA_25,Asia_28,-0.6084561870445682,0.0020273785658385603,-0.0012335710318660154,2
USA_25,Asia_27,-0.6084561870445682,0.0004684538864432663,-0.0002850336655514789,2
USA_25,Asia_26,-0.6084561870445682,0.0003960295622575672,-0.00024096663740816876,2
USA_25,Asia_25,-0.6084561870445682,0.0033268066827740472,-0.002024216109235085,2
USA_25,Asia_24,-0.6084561870445682,0.0065733421448009415,-0.003999590697564944,2
USA_25,Asia_22,-0.6084561870445682,0.00017771276895980846,-0.00010813043379041735,2
USA_25,Asia_20T21,-0.6084561870445682,0.0007777627360497808,-0.0004732345488022005,2
USA_25,LAM_24,-0.6084561870445682,0.00044947552819521957,-0.00027348616605550656,2
USA_25,EU_49T53,-0.6084561870445682,0.00022693201474766238,-0.00013807818841170437,2
USA_25,EU_45T47,-0.6084561870445682,0.00023661367439338987,-0.00014396905412400698,2
USA_25,EU_25,-0.6084561870445682,0.00027380827924142773,-0.0001666003415684735,2
USA_25,EU_24,-0.6084561870445682,0.0037377254615151715,-0.00227424218253292,2
USA_25,EU_07T08,-0.6084561870445682,0.00129748351799356,-0.0007894618741115339,2
USA_25,THA_26,-0.6084561870445682,0.00019699567757015197,-0.00011986323883859583,2
USA_25,THA_25,-0.6084561870445682,0.00033336450803742057,-0.0002028376974564372,2
USA_25,TWN_26,-0.6084561870445682,0.0002009133724273278,-0.00012224698451339714,2
USA_25,TWN_25,-0.6084561870445682,0.0013737497019436968,-0.0008358665055982737,2
USA_25,TWN_24,-0.6084561870445682,0.0008490626837300943,-0.0005166174431042413,2
USA_25,RUS_45T47,-0.6084561870445682,0.00021233671301550643,-0.00012919758677099177,2
USA_25,RUS_24,-0.6084561870445682,0.0017728261114731388,-0.0010786870160799946,2
USA_25,MYS_26,-0.6084561870445682,0.00029551404699223744,-0.00017980735025100613,2
USA_25,IND_25,-0.6084561870445682,0.0003097489616837438,-0.00018846867216710478,2
USA_25,IND_24,-0.6084561870445682,0.0011362030870625528,-0.0006913297980623484,2
USA_25,CHN_49T53,-0.6084561870445682,0.0004917590014746285,-0.00029921380698209665,2
USA_25,CHN_45T47,-0.6084561870445682,0.00100649853848963,-0.0006124102629953308,2
USA_25,CHN_31T33,-0.6084561870445682,0.00019140895998646994,-0.00011646396595953381,2
USA_25,CHN_28,-0.6084561870445682,0.0022933742609425275,-0.0013954177582792449,2
USA_25,CHN_27,-0.6084561870445682,0.00249960129225029,-0.0015208978714142869,2
USA_25,CHN_26,-0.6084561870445682,0.003892183757921884,-0.002368223288621948,2
USA_25,CHN_25,-0.6084561870445682,0.0063663916424835385,-0.0038736703840179395,2
USA_25,CHN_24,-0.6084561870445682,0.004156427264661888,-0.0025290038851842563,2
USA_25,CHN_23,-0.6084561870445682,0.0004285316771151073,-0.00026074275028527223,2
USA_25,CHN_22,-0.6084561870445682,0.0003858637619157657,-0.00023478119329393984,2
USA_25,CHN_20T21,-0.6084561870445682,0.00037144047820292036,-0.00022600525708135996,2
USA_25,CHN_13T15,-0.6084561870445682,0.00019582844848557807,-0.00011915303108038847,2
USA_25,USA_90T96,-0.6084561870445682,0.0008229685110388561,-0.0005007402822844479,2
USA_25,USA_85,-0.6084561870445682,0.0014742819909204438,-0.0008970359988239279,2
USA_25,USA_84,-0.6084561870445682,0.004005189707472744,-0.002436982457799015,2
USA_25,USA_69T82,-0.6084561870445682,0.05598922499784013,-0.034066990357766225,2
USA_25,USA_68,-0.6084561870445682,0.003545713913815048,-0.0021574115683507767,2
USA_25,USA_64T66,-0.6084561870445682,0.013711087334912511,-0.008342595920035936,2
USA_25,USA_62T63,-0.6084561870445682,0.0025547682771074275,-0.001554464564671206,2
USA_25,USA_61,-0.6084561870445682,0.0037126576820655575,-0.0022589895370313338,2
USA_25,USA_58T60,-0.6084561870445682,0.00043091114276180267,-0.000262190550879864,2
USA_25,USA_55T56,-0.6084561870445682,0.004244815049776178,-0.002582783979896212,2
USA_25,USA_49T53,-0.6084561870445682,0.018325902034896535,-0.011150508476305438,2
USA_25,USA_45T47,-0.6084561870445682,0.0665601784961643,-0.04049895241678199,2
USA_25,USA_35T39,-0.6084561870445682,0.009700409484091406,-0.005902274167461224,2
USA_25,USA_31T33,-0.6084561870445682,0.004556380899824173,-0.0027723581490297147,2
USA_25,USA_30,-0.6084561870445682,0.0015913489542966367,-0.0009682661169886923,2
USA_25,USA_29,-0.6084561870445682,0.004183503977420163,-0.0025454788785868577,2
USA_25,USA_28,-0.6084561870445682,0.020621467052675497,-0.012547259214136122,2
USA_25,USA_27,-0.6084561870445682,0.00682153216205482,-0.004150603449125765,2
USA_25,USA_25,-0.6084561870445682,0.09592015591052244,-0.05836321232603699,2
